timestamp,raw_hum,target_hum,turn_on_thres,turn_off_thres,peltier,cold_fan,ntc_temp,dew_point,state_elapsed_ms,profile,condensing_started,fan_boost_allowed,sht30_temp
1016015,55.1,55.0,54.1,56.0,1,0,18.51,19.05,20510,2,0,0,29.01
1016521,55.1,55.0,54.1,56.0,1,0,18.51,19.08,21011,2,0,0,29.01
1017027,55.1,55.0,54.1,56.0,1,0,18.51,19.08,21511,2,0,0,29.01
1017533,55.24,55.0,54.1,56.0,1,0,18.27,19.08,22011,2,0,0,29.0
1018039,55.2,55.0,54.1,56.0,1,0,18.23,19.11,22511,2,0,0,29.0
1018546,55.22,55.0,54.1,56.0,1,0,18.72,19.1,23011,2,0,0,29.0
1019053,55.22,55.0,54.1,56.0,1,0,18.72,19.11,23511,2,0,0,29.0
1019559,55.27,55.0,54.1,56.0,1,0,17.99,19.11,24011,2,0,0,29.0
1020065,55.27,55.0,54.1,56.0,1,0,17.8,19.12,24511,2,0,0,29.0
1020571,55.31,55.0,54.1,56.0,1,0,17.78,19.12,25511,2,0,0,28.98
1021077,55.31,55.0,54.1,56.0,1,0,17.78,19.12,26011,2,0,0,28.98
1021583,55.31,55.0,54.1,56.0,1,0,17.78,19.12,26511,2,0,0,28.98
1022089,55.36,55.0,54.1,56.0,1,0,17.67,19.13,27011,2,0,0,28.98
1022595,55.36,55.0,54.1,56.0,1,0,17.67,19.13,27511,2,0,0,28.98
1023101,55.37,55.0,54.1,56.0,1,0,17.52,19.16,28026,2,1,0,29.01
1023607,55.37,55.0,54.1,56.0,1,0,17.52,19.16,28526,2,1,0,29.01
1024113,55.37,55.0,54.1,56.0,1,0,17.52,19.16,29026,2,1,0,29.01
1024619,55.41,55.0,54.1,56.0,1,0,17.82,19.16,29526,2,0,0,29.0
1025125,55.41,55.0,54.1,56.0,1,0,17.82,19.16,30026,2,0,0,29.0
1025634,55.45,55.0,54.1,56.0,1,0,17.26,19.16,30526,2,0,0,29.0
1026141,55.45,55.0,54.1,56.0,1,0,17.26,19.17,31026,2,1,0,29.0
1026647,55.43,55.0,54.1,56.0,1,0,17.04,19.15,31526,2,1,0,28.98
1027153,55.41,55.0,54.1,56.0,1,0,17.24,19.15,32026,2,1,0,28.98
1027659,55.41,55.0,54.1,56.0,1,0,17.24,19.15,32526,2,1,0,28.98
1028165,55.41,55.0,54.1,56.0,1,0,17.24,19.15,33026,2,1,0,28.98
1028671,55.47,55.0,54.1,56.0,1,0,16.81,19.16,33526,2,1,0,28.98
1029177,55.38,55.0,54.1,56.0,1,0,16.7,19.14,34034,2,1,0,28.98
1029683,55.38,55.0,54.1,56.0,1,0,16.7,19.14,34534,2,1,0,28.98
1030189,55.36,55.0,54.1,56.0,1,0,16.74,19.13,35034,2,1,0,28.98
1030695,55.38,55.0,54.1,56.0,1,0,16.57,19.14,35534,2,1,0,28.98
1031201,55.38,55.0,54.1,56.0,1,0,16.57,19.14,36034,2,1,0,28.98
1031707,55.38,55.0,54.1,56.0,1,0,16.57,19.14,36534,2,1,0,28.98
1032213,55.33,55.0,54.1,56.0,1,0,16.38,19.12,37034,2,1,0,28.98
1032719,55.33,55.0,54.1,56.0,1,0,16.38,19.12,37534,2,1,0,28.98
1033225,55.3,55.0,54.1,56.0,1,0,16.29,19.1,38034,2,1,0,28.97
1033731,55.32,55.0,54.1,56.0,1,0,16.31,19.15,38534,2,1,0,29.01
1034237,55.3,55.0,54.1,56.0,1,0,16.18,19.15,39034,2,1,0,28.98
1034743,55.3,55.0,54.1,56.0,1,0,16.18,19.11,39534,2,1,0,28.98
1035249,55.3,55.0,54.1,56.0,0,0,16.18,19.11,0,2,1,0,28.98
1035755,55.25,55.0,54.1,56.0,0,0,15.99,19.11,500,2,1,0,29.0
1036261,55.21,55.0,54.1,56.0,0,0,15.94,19.11,1000,2,1,0,28.97
1036767,55.21,55.0,54.1,56.0,0,0,15.94,19.08,1500,2,1,0,28.97
1037273,55.21,55.0,54.1,56.0,0,0,15.94,19.08,2000,2,1,0,28.97
1037779,55.15,55.0,54.1,56.0,0,0,15.9,19.09,2500,2,1,0,29.0
1038285,55.15,55.0,54.1,56.0,0,0,15.9,19.09,3000,2,1,0,29.0
1038791,55.15,55.0,54.1,56.0,0,0,15.9,19.09,3500,2,1,0,29.0
1039297,55.07,55.0,54.1,56.0,0,0,15.68,19.06,4000,2,1,0,29.0
1039803,55.04,55.0,54.1,56.0,0,0,15.64,19.06,4500,2,1,0,28.98
1040309,55.04,55.0,54.1,56.0,0,0,15.64,19.04,5000,2,1,0,28.98
1040815,55.02,55.0,54.1,56.0,0,0,15.81,19.02,5500,2,1,0,28.97
1041321,54.95,55.0,54.1,56.0,0,0,15.84,19.01,6000,2,1,0,28.98
1041827,54.88,55.0,54.1,56.0,0,0,15.68,19.01,6500,2,1,0,28.94
1042333,54.88,55.0,54.1,56.0,0,0,15.68,18.96,7000,2,1,0,28.94
1042839,54.81,55.0,54.1,56.0,0,0,15.92,18.96,7500,2,1,0,28.98
1043345,54.81,55.0,54.1,56.0,0,0,15.92,18.97,8000,2,1,0,28.98
1043851,54.81,55.0,54.1,56.0,0,0,15.92,18.97,8503,2,1,0,28.98
1044357,54.81,55.0,54.1,56.0,0,0,15.92,18.97,9003,2,1,0,28.98
1044863,54.76,55.0,54.1,56.0,0,0,15.86,18.94,9503,2,1,0,28.97
1045369,54.76,55.0,54.1,56.0,0,0,15.86,18.94,10003,2,1,0,28.97
1045875,54.64,55.0,54.1,56.0,0,0,15.97,18.92,10503,2,1,0,28.98
1046381,54.63,55.0,54.1,56.0,0,0,15.94,18.92,11003,2,1,0,28.96
1046887,54.63,55.0,54.1,56.0,0,0,15.94,18.9,11503,2,1,0,28.96
1047393,54.63,55.0,54.1,56.0,0,0,15.94,18.9,12003,2,1,0,28.96
1047899,54.54,55.0,54.1,56.0,0,0,16.03,18.89,12503,2,1,0,28.98
1048405,54.5,55.0,54.1,56.0,0,0,15.92,18.86,13003,2,1,0,28.96
1048911,54.46,55.0,54.1,56.0,0,0,16.05,18.86,13503,2,1,0,28.97
1049417,54.46,55.0,54.1,56.0,0,0,16.05,18.86,14003,2,1,0,28.97
1049923,54.36,55.0,54.1,56.0,0,0,15.92,18.86,14503,2,1,0,28.96
1050429,54.36,55.0,54.1,56.0,0,0,15.92,18.82,15003,2,1,0,28.96
1050935,54.36,55.0,54.1,56.0,0,0,16.46,18.8,15503,2,1,0,28.94
1051441,54.36,55.0,54.1,56.0,0,0,16.46,18.8,16003,2,1,0,28.94
1051947,54.27,55.0,54.1,56.0,0,0,16.61,18.79,16503,2,1,0,28.96
1052453,54.27,55.0,54.1,56.0,0,0,16.61,18.79,17003,2,1,0,28.96
1052959,54.27,55.0,54.1,56.0,0,0,16.61,18.79,17503,2,1,0,28.96
1053465,54.11,55.0,54.1,56.0,0,0,16.68,18.79,18003,2,1,0,28.97
1053971,54.11,55.0,54.1,56.0,0,0,16.68,18.76,18503,2,1,0,28.97
1054477,54.11,55.0,54.1,56.0,0,0,16.68,18.76,19003,2,1,0,28.97
1054983,54.05,55.0,54.1,56.0,0,0,16.68,18.76,19503,2,1,0,28.97
1055489,54.01,55.0,54.1,56.0,0,0,16.7,18.74,20003,2,1,0,28.96
1055995,54.0,55.0,54.1,56.0,0,0,16.96,18.71,20503,2,1,0,28.94
1056501,53.95,55.0,54.1,56.0,0,0,16.85,18.7,21003,2,1,0,28.96
1057007,53.95,55.0,54.1,56.0,0,0,16.85,18.69,21503,2,1,0,28.96
1057513,53.93,55.0,54.1,56.0,0,0,16.92,18.7,22015,2,1,0,28.97
1058019,53.87,55.0,54.1,56.0,0,0,17.17,18.7,22515,2,1,0,28.98
1058525,53.87,55.0,54.1,56.0,0,0,17.17,18.7,23015,2,1,0,28.98
1059031,53.87,55.0,54.1,56.0,0,0,17.17,18.7,23515,2,1,0,28.98
1059537,53.81,55.0,54.1,56.0,0,0,17.22,18.65,24015,2,0,0,28.96
1060043,53.75,55.0,54.1,56.0,0,0,17.24,18.65,24515,2,0,0,28.97
1060549,53.74,55.0,54.1,56.0,0,0,18.01,18.65,25015,2,0,0,28.96
1061055,53.74,55.0,54.1,56.0,0,0,18.01,18.63,25515,2,0,0,28.96
1061561,53.72,55.0,54.1,56.0,0,0,17.91,18.63,26015,2,0,0,28.97
1062067,53.72,55.0,54.1,56.0,0,0,17.91,18.64,26515,2,0,0,28.97
1062573,53.69,55.0,54.1,56.0,0,0,17.6,18.64,27015,2,0,0,28.96
1063079,53.69,55.0,54.1,56.0,0,0,17.6,18.62,27515,2,0,0,28.96
1063585,53.68,55.0,54.1,56.0,0,0,17.65,18.62,28015,2,0,0,28.97
1064091,53.68,55.0,54.1,56.0,0,0,17.65,18.63,28515,2,0,0,28.97
1064597,53.68,55.0,54.1,56.0,0,0,17.65,18.63,29015,2,0,0,28.97
1065103,53.68,55.0,54.1,56.0,0,0,17.65,18.63,29515,2,0,0,28.97
1065609,53.68,55.0,54.1,56.0,0,0,17.65,18.63,30515,2,0,0,28.97
1066115,53.62,55.0,54.1,56.0,0,0,17.86,18.62,31015,2,0,0,28.98
1066621,53.59,55.0,54.1,56.0,0,0,17.84,18.6,31515,2,0,0,28.97
1067127,53.55,55.0,54.1,56.0,0,0,18.16,18.58,32015,2,0,0,28.96
1067634,53.55,55.0,54.1,56.0,0,0,18.16,18.58,32515,2,0,0,28.96
1068141,53.55,55.0,54.1,56.0,0,0,18.16,18.58,33015,2,0,0,28.96
1068647,53.55,55.0,54.1,56.0,0,0,18.16,18.58,33515,2,0,0,28.96
1069153,53.54,55.0,54.1,56.0,0,0,18.6,18.57,34015,2,0,0,28.96
1069659,53.54,55.0,54.1,56.0,0,0,18.6,18.57,34515,2,0,0,28.96
1070179,53.54,55.0,54.1,56.0,0,0,17.88,18.57,35015,2,0,0,28.94
1070686,53.54,55.0,54.1,56.0,0,0,17.88,18.56,35515,2,0,0,28.94
1071192,53.51,55.0,54.1,56.0,0,0,18.32,18.55,36015,2,0,0,28.94
1071698,53.52,55.0,54.1,56.0,0,0,18.68,18.57,36515,2,0,0,28.96
1072204,53.52,55.0,54.1,56.0,0,0,18.68,18.57,37015,2,0,0,28.96
1072710,53.52,55.0,54.1,56.0,0,0,18.68,18.57,37515,2,0,0,28.96
1073216,53.52,55.0,54.1,56.0,0,0,18.68,18.57,38015,2,0,0,28.96
1073722,53.49,55.0,54.1,56.0,0,0,18.44,18.55,38515,2,0,0,28.94
1074228,53.54,55.0,54.1,56.0,0,0,18.51,18.59,39015,2,0,0,28.97
1074734,53.53,55.0,54.1,56.0,0,0,18.7,18.59,39515,2,0,0,28.96
1075241,53.54,55.0,54.1,56.0,0,0,18.88,18.57,40015,2,0,0,28.94
1075748,53.54,55.0,54.1,56.0,0,0,18.88,18.56,40515,2,0,0,28.94
1076254,53.54,55.0,54.1,56.0,0,0,18.88,18.56,41015,2,0,0,28.94
1076760,53.54,55.0,54.1,56.0,0,0,18.88,18.56,41515,2,0,0,28.94
1077266,53.54,55.0,54.1,56.0,0,0,18.88,18.56,42015,2,0,0,28.94
1077772,53.54,55.0,54.1,56.0,0,0,18.57,18.59,42515,2,0,0,28.97
1078278,53.55,55.0,54.1,56.0,0,0,19.09,18.56,43015,2,0,0,28.94
1078784,53.59,55.0,54.1,56.0,0,0,18.88,18.58,43515,2,0,0,28.94
1079290,53.59,55.0,54.1,56.0,0,0,18.88,18.58,44015,2,0,0,28.94
1079796,53.55,55.0,54.1,56.0,0,0,18.98,18.56,44515,2,0,0,28.94
1080302,53.56,55.0,54.1,56.0,0,0,19.69,18.56,45015,2,0,0,28.94
1080808,53.56,55.0,54.1,56.0,0,0,19.69,18.57,45515,2,0,0,28.94
1081314,53.61,55.0,54.1,56.0,0,0,19.28,18.58,46015,2,0,0,28.94
1081820,53.64,55.0,54.1,56.0,0,0,19.16,18.57,46515,2,0,0,28.93
1082326,53.64,55.0,54.1,56.0,0,0,19.16,18.57,47015,2,0,0,28.93
1082832,53.64,55.0,54.1,56.0,0,0,19.16,18.57,47515,2,0,0,28.93
1083338,53.65,55.0,54.1,56.0,0,0,18.72,18.61,48015,2,0,0,28.96
1083844,53.67,55.0,54.1,56.0,0,0,19.82,18.61,48515,2,0,0,28.96
1084350,53.67,55.0,54.1,56.0,0,0,19.82,18.61,49015,2,0,0,28.96
1084856,53.67,55.0,54.1,56.0,0,0,19.35,18.61,49515,2,0,0,28.94
1085362,53.67,55.0,54.1,56.0,0,0,19.35,18.6,50015,2,0,0,28.94
1085868,53.71,55.0,54.1,56.0,0,0,19.26,18.61,50515,2,0,0,28.94
1086374,53.71,55.0,54.1,56.0,0,0,19.26,18.61,51015,2,0,0,28.94
1086880,53.73,55.0,54.1,56.0,0,0,19.48,18.62,51515,2,0,0,28.94
1087386,53.75,55.0,54.1,56.0,0,0,19.72,18.64,52015,2,0,0,28.96
1087892,53.75,55.0,54.1,56.0,0,0,19.72,18.64,52515,2,0,0,28.96
1088398,53.79,55.0,54.1,56.0,0,0,19.31,18.64,53015,2,0,0,28.96
1088904,53.79,55.0,54.1,56.0,0,0,19.31,18.65,53515,2,0,0,28.96
1089410,53.79,55.0,54.1,56.0,0,0,19.31,18.65,54015,2,0,0,28.96
1089916,53.79,55.0,54.1,56.0,0,0,19.31,18.65,54515,2,0,0,28.96
1090422,53.82,55.0,54.1,56.0,0,0,19.84,18.65,55015,2,0,0,28.94
1090928,53.83,55.0,54.1,56.0,0,0,19.82,18.65,55515,2,0,0,28.93
1091434,53.86,55.0,54.1,56.0,0,0,19.91,18.63,56015,2,0,0,28.96
1091940,53.86,55.0,54.1,56.0,0,0,19.91,18.67,56515,2,0,0,28.96
1092446,53.86,55.0,54.1,56.0,0,0,19.91,18.67,57015,2,0,0,28.96
1092952,53.92,55.0,54.1,56.0,0,0,19.89,18.67,57524,2,0,0,28.94
1093458,53.94,55.0,54.1,56.0,0,0,20.12,18.67,58024,2,0,0,28.97
1093964,53.94,55.0,54.1,56.0,0,0,20.12,18.7,58524,2,0,0,28.97
1094470,53.99,55.0,54.1,56.0,0,0,20.12,18.72,59024,2,0,0,28.97
1094979,53.99,55.0,54.1,56.0,0,0,20.12,18.72,59524,2,0,0,28.97
1095486,53.99,55.0,54.1,56.0,0,0,20.1,18.72,60024,2,0,0,28.96
1095992,54.03,55.0,54.1,56.0,0,0,20.4,18.71,60524,2,0,0,28.94
1096498,54.03,55.0,54.1,56.0,0,0,20.4,18.71,61024,2,0,0,28.94
1097004,54.07,55.0,54.1,56.0,0,0,20.36,18.71,61524,2,0,0,28.96
1097510,54.07,55.0,54.1,56.0,0,0,20.36,18.73,62024,2,0,0,28.96
1098016,54.11,55.0,54.1,56.0,0,0,20.49,18.73,62524,2,0,0,28.96
1098522,54.11,55.0,54.1,56.0,1,0,20.49,18.74,0,2,0,0,28.96
1099028,54.15,55.0,54.1,56.0,1,0,20.43,18.74,500,2,0,0,28.96
1099534,54.15,55.0,54.1,56.0,1,0,20.43,18.75,1000,2,0,0,28.96
1100040,54.15,55.0,54.1,56.0,1,0,20.43,18.75,1500,2,0,0,28.96
1100546,54.15,55.0,54.1,56.0,1,0,20.43,18.75,2000,2,0,0,28.96
1101052,54.15,55.0,54.1,56.0,1,0,20.43,18.75,2500,2,0,0,28.96
1101558,54.27,55.0,54.1,56.0,1,0,20.43,18.79,3000,2,0,0,28.96
1102064,54.26,55.0,54.1,56.0,1,0,20.62,18.79,3500,2,0,0,28.97
1102570,54.26,55.0,54.1,56.0,1,0,20.62,18.8,4000,2,0,0,28.97
1103076,54.26,55.0,54.1,56.0,1,0,20.62,18.8,4500,2,0,0,28.97
1103582,54.31,55.0,54.1,56.0,1,0,20.43,18.8,5000,2,0,0,28.94
1104088,54.35,55.0,54.1,56.0,1,0,20.34,18.79,5500,2,0,0,28.96
1104594,54.35,55.0,54.1,56.0,1,0,20.34,18.81,6000,2,0,0,28.96
1105100,54.37,55.0,54.1,56.0,1,0,20.38,18.81,6500,2,0,0,28.94
