timestamp,raw_hum,filtered_hum,current_tick,prev_tick,v,turn_on_thres,turn_off_thres,peltier,cold_fan,ntc_temp,dew_point,cycle_extreme_hum,overshoot_on_learned,overshoot_off_learned
423112,52.26,52.25,422149,422149,0.0,49.42,50.3,1,0,16.61,19.55,52.25,0.57,0.3
423619,52.32,52.26,423149,423149,0.0,49.42,50.3,1,0,16.63,19.56,52.26,0.57,0.3
424126,52.32,52.26,423149,423149,0.0,49.42,50.3,1,0,16.63,19.56,52.26,0.57,0.3
424633,52.32,52.3,424149,424149,0.04,49.42,50.3,1,0,16.63,19.6,52.3,0.57,0.3
425140,52.26,52.3,424149,424149,0.04,49.42,50.3,1,0,16.44,19.6,52.3,0.57,0.3
425647,52.26,52.27,425149,425149,0.0,49.42,50.3,1,0,16.44,19.56,52.3,0.57,0.3
426154,52.26,52.27,426149,426149,0.0,49.42,50.3,1,0,16.44,19.56,52.3,0.57,0.3
426661,52.26,52.27,426149,426149,0.0,49.42,50.3,1,0,16.44,19.56,52.3,0.57,0.3
427169,52.26,52.27,427149,427149,0.0,49.42,50.3,1,0,16.44,19.57,52.3,0.57,0.3
427677,52.26,52.27,427149,427149,0.0,49.42,50.3,1,0,16.44,19.57,52.3,0.57,0.3
428184,52.26,52.26,428149,428149,0.0,49.42,50.3,1,0,16.44,19.57,52.3,0.57,0.3
428691,52.24,52.26,428149,428149,0.0,49.42,50.3,1,0,16.18,19.57,52.3,0.57,0.3
429198,52.24,52.25,429149,429149,0.0,49.42,50.3,1,0,16.18,19.56,52.3,0.57,0.3
429705,52.24,52.25,429149,429149,0.0,49.42,50.3,1,0,16.18,19.56,52.3,0.57,0.3
430212,52.16,52.19,430149,430149,0.0,49.42,50.3,1,0,15.92,19.55,52.3,0.57,0.3
430719,52.16,52.19,430149,430149,0.0,49.42,50.3,1,0,15.92,19.55,52.3,0.57,0.3
431226,52.16,52.17,431149,431149,0.0,49.42,50.3,1,0,15.92,19.55,52.3,0.57,0.3
431733,52.16,52.17,431149,431149,0.0,49.42,50.3,1,0,15.92,19.55,52.3,0.57,0.3
432240,52.16,52.16,432150,432150,0.0,49.42,50.3,1,0,15.86,19.54,52.3,0.57,0.3
432747,52.16,52.16,432150,432150,0.0,49.42,50.3,1,0,15.86,19.54,52.3,0.57,0.3
433254,52.16,52.16,433151,433151,0.0,49.42,50.3,1,0,15.86,19.54,52.3,0.57,0.3
433761,52.06,52.16,433151,433151,0.0,49.42,50.3,1,0,15.51,19.54,52.3,0.57,0.3
434268,52.06,52.1,434151,434151,0.0,49.42,50.3,1,0,15.51,19.52,52.3,0.57,0.3
434775,52.06,52.1,434151,434151,0.0,49.42,50.3,1,0,15.51,19.52,52.3,0.57,0.3
435282,52.03,52.05,435151,435151,0.0,49.42,50.3,1,0,15.36,19.52,52.3,0.57,0.3
435789,52.03,52.05,435151,435151,0.0,49.42,50.3,1,0,15.36,19.52,52.3,0.57,0.3
436296,51.99,52.03,436151,436151,0.0,49.42,50.3,1,0,15.4,19.52,52.3,0.57,0.3
436803,51.99,52.03,436151,436151,0.0,49.42,50.3,1,0,15.4,19.52,52.3,0.57,0.3
437310,51.93,52.01,437151,437151,0.0,49.42,50.3,1,0,15.25,19.47,52.3,0.57,0.3
437817,51.93,52.01,437151,437151,0.0,49.42,50.3,1,0,15.25,19.47,52.3,0.57,0.3
438325,51.93,51.96,438151,438151,0.0,49.42,50.3,1,0,15.25,19.5,52.3,0.57,0.3
438833,51.86,51.96,438151,438151,0.0,49.42,50.3,1,0,15.1,19.5,52.3,0.57,0.3
439340,51.86,51.89,439151,439151,0.0,49.42,50.3,1,0,15.1,19.44,52.3,0.57,0.3
439847,51.86,51.89,439151,439151,0.0,49.42,50.3,1,0,15.1,19.44,52.3,0.57,0.3
440354,51.86,51.87,440151,440151,0.0,49.42,50.3,1,0,15.1,19.44,52.3,0.57,0.3
440861,51.8,51.87,440151,440151,0.0,49.42,50.3,1,0,14.84,19.44,52.3,0.57,0.3
441368,51.8,51.82,441151,441151,0.0,49.42,50.3,1,0,14.84,19.44,52.3,0.57,0.3
441875,51.69,51.82,441151,441151,0.0,49.42,50.3,1,0,14.84,19.44,52.3,0.57,0.3
442382,51.69,51.73,442151,442151,0.0,49.42,50.3,1,0,14.84,19.4,52.3,0.57,0.3
442889,51.69,51.73,442151,442151,0.0,49.42,50.3,1,0,14.84,19.4,52.3,0.57,0.3
443396,51.62,51.7,443151,443151,0.0,49.42,50.3,1,0,15.34,19.4,52.3,0.57,0.3
443905,51.62,51.7,443151,443151,0.0,49.42,50.3,1,0,15.34,19.4,52.3,0.57,0.3
444412,51.62,51.65,444151,444151,0.0,49.42,50.3,1,0,15.34,19.38,52.3,0.57,0.3
444919,51.55,51.65,444151,444151,0.0,49.42,50.3,1,0,14.73,19.38,52.3,0.57,0.3
445426,51.55,51.58,445151,445151,0.0,49.42,50.3,1,0,14.73,19.36,52.3,0.57,0.3
445933,51.48,51.58,445151,445151,0.0,49.42,50.3,1,0,14.69,19.36,52.3,0.57,0.3
446440,51.48,51.52,446151,446151,0.0,49.42,50.3,1,0,14.69,19.31,52.3,0.57,0.3
446947,51.48,51.52,446151,446151,0.0,49.42,50.3,1,0,14.69,19.31,52.3,0.57,0.3
447454,51.46,51.48,447151,447151,0.0,49.42,50.3,1,0,14.62,19.35,52.3,0.57,0.3
447961,51.46,51.48,447151,447151,0.0,49.42,50.3,1,0,14.62,19.35,52.3,0.57,0.3
448468,51.35,51.47,448151,448151,0.0,49.42,50.3,1,0,14.12,19.35,52.3,0.57,0.3
448975,51.35,51.47,448151,448151,0.0,49.42,50.3,1,0,14.12,19.35,52.3,0.57,0.3
449484,51.35,51.39,449151,449151,0.0,49.42,50.3,1,1,14.12,19.3,52.3,0.57,0.3
449992,51.25,51.39,449151,449151,0.0,49.42,50.3,1,1,14.23,19.3,52.3,0.57,0.3
450499,51.25,51.3,450151,450151,0.0,49.42,50.3,1,1,14.23,19.24,52.3,0.57,0.3
451006,51.27,51.3,450151,450151,0.0,49.42,50.3,1,1,14.64,19.24,52.3,0.57,0.3
451513,51.27,51.28,451151,451151,0.0,49.42,50.3,1,1,14.64,19.29,52.3,0.57,0.3
452020,51.27,51.28,451151,451151,0.0,49.42,50.3,1,1,14.64,19.29,52.3,0.57,0.3
452528,50.99,51.28,452151,452151,0.0,49.42,50.3,1,1,15.47,19.29,52.3,0.57,0.3
453036,50.99,51.28,452151,452151,0.0,49.42,50.3,1,1,15.47,19.29,52.3,0.57,0.3
453543,50.99,51.09,453151,453151,0.0,49.42,50.3,1,1,15.47,19.13,52.3,0.57,0.3
454050,50.99,51.09,453151,453151,0.0,49.42,50.3,1,1,15.47,19.13,52.3,0.57,0.3
454557,49.84,51.02,454151,454151,0.0,49.42,50.3,1,1,16.05,19.13,52.3,0.57,0.3
455064,49.84,51.02,454151,454151,0.0,49.42,50.3,1,1,16.05,19.13,52.3,0.57,0.3
455571,49.84,50.23,455151,455151,0.0,49.42,50.3,0,0,16.05,18.75,52.3,0.57,0.3
456078,48.84,50.23,455151,455151,0.0,49.42,50.3,0,0,16.38,18.75,52.3,0.57,0.3
456585,48.84,49.3,456151,456151,0.0,49.61,50.3,0,0,16.38,18.39,49.3,0.38,0.3
457092,48.24,49.3,456151,456151,0.0,49.61,50.3,0,0,16.2,18.39,49.3,0.38,0.3
457599,48.24,48.59,457151,457151,0.0,49.61,50.3,0,0,16.2,18.21,48.59,0.38,0.3
458106,47.72,48.59,457151,457151,0.0,49.61,50.3,0,0,15.86,18.21,48.59,0.38,0.3
458613,47.72,48.01,458151,458151,0.0,49.61,50.3,0,0,15.86,18.02,48.01,0.38,0.3
459120,47.72,48.01,458151,458151,0.0,49.61,50.3,0,0,15.86,18.02,48.01,0.38,0.3
459627,47.45,47.81,459151,459151,0.0,49.61,50.3,0,0,15.53,18.02,47.81,0.38,0.3
460134,47.45,47.81,459151,459151,0.0,49.61,50.3,0,0,15.53,18.02,47.81,0.38,0.3
460641,47.45,47.57,460151,460151,0.0,49.61,50.3,0,0,15.53,17.91,47.57,0.38,0.3
461148,47.22,47.57,460151,460151,0.0,49.61,50.3,0,0,15.27,17.91,47.57,0.38,0.3
461655,47.22,47.33,461159,461159,0.0,49.61,50.3,0,0,15.27,17.83,47.33,0.38,0.3
462162,47.16,47.22,462160,462160,0.0,49.61,50.3,0,0,15.38,17.8,47.22,0.38,0.3
462669,47.16,47.22,462160,462160,0.0,49.61,50.3,0,0,15.38,17.8,47.22,0.38,0.3
463176,47.11,47.14,463160,463160,0.0,49.61,50.3,0,0,15.21,17.77,47.14,0.38,0.3
463683,47.11,47.14,463160,463160,0.0,49.61,50.3,0,0,15.21,17.77,47.14,0.38,0.3
464191,47.11,47.12,464160,464160,0.0,49.61,50.3,0,0,15.21,17.77,47.12,0.38,0.3
464699,47.11,47.12,464160,464160,0.0,49.61,50.3,0,0,15.21,17.77,47.12,0.38,0.3
465206,46.96,47.01,465160,465160,0.0,49.61,50.3,0,0,15.21,17.73,47.01,0.38,0.3
465713,46.96,47.01,465160,465160,0.0,49.61,50.3,0,0,15.21,17.73,47.01,0.38,0.3
466220,46.95,46.97,466160,466160,0.0,49.61,50.3,0,0,15.34,17.73,46.97,0.38,0.3
466727,46.95,46.97,466160,466160,0.0,49.61,50.3,0,0,15.34,17.73,46.97,0.38,0.3
467234,46.95,46.95,467160,467160,0.0,49.61,50.3,0,0,15.34,17.73,46.95,0.38,0.3
467741,46.95,46.95,467160,467160,0.0,49.61,50.3,0,0,15.34,17.73,46.95,0.38,0.3
468248,46.95,46.95,468160,468160,0.0,49.61,50.3,0,0,15.34,17.73,46.95,0.38,0.3
468755,46.95,46.95,468160,468160,0.0,49.61,50.3,0,0,15.68,17.73,46.95,0.38,0.3
469262,46.95,46.95,469160,469160,0.0,49.61,50.3,0,0,15.68,17.71,46.95,0.38,0.3
469769,46.95,46.95,469160,469160,0.0,49.61,50.3,0,0,15.68,17.71,46.95,0.38,0.3
470276,46.97,46.95,470160,470160,0.0,49.61,50.3,0,0,15.58,17.71,46.95,0.38,0.3
470783,46.97,46.95,470160,470160,0.0,49.61,50.3,0,0,15.58,17.71,46.95,0.38,0.3
471290,46.97,46.97,471160,471160,0.01,49.61,50.3,0,0,15.58,17.75,46.95,0.38,0.3
471797,47.01,46.97,471160,471160,0.01,49.61,50.3,0,0,15.97,17.75,46.95,0.38,0.3
472305,47.01,47.0,472160,472160,0.03,49.61,50.3,0,0,15.97,17.75,46.95,0.38,0.3
472813,47.04,47.0,472160,472160,0.03,49.61,50.3,0,0,15.97,17.75,46.95,0.38,0.3
473320,47.04,47.03,473160,473160,0.02,49.61,50.3,0,0,15.97,17.77,46.95,0.38,0.3
473827,47.04,47.03,473160,473160,0.02,49.61,50.3,0,0,15.97,17.77,46.95,0.38,0.3
474334,47.11,47.08,474160,474160,0.05,49.61,50.3,0,0,16.16,17.78,46.95,0.38,0.3
474841,47.11,47.08,474160,474160,0.05,49.61,50.3,0,0,16.16,17.78,46.95,0.38,0.3
475348,47.12,47.11,475161,475161,0.02,49.61,50.3,0,0,16.27,17.8,46.95,0.38,0.3
475855,47.12,47.11,475161,475161,0.02,49.61,50.3,0,0,16.27,17.8,46.95,0.38,0.3
476362,47.12,47.12,476162,476162,0.0,49.61,50.3,0,0,16.27,17.8,46.95,0.38,0.3
476869,47.12,47.12,476162,476162,0.0,49.61,50.3,0,0,16.27,17.8,46.95,0.38,0.3
477376,47.12,47.12,477162,477162,0.0,49.61,50.3,0,0,16.27,17.8,46.95,0.38,0.3
477883,47.27,47.12,477162,477162,0.0,49.61,50.3,0,0,16.57,17.8,46.95,0.38,0.3
478390,47.27,47.22,478162,478162,0.1,49.61,50.3,0,0,16.57,17.86,46.95,0.38,0.3
478897,47.27,47.22,478162,478162,0.1,49.61,50.3,0,0,16.57,17.86,46.95,0.38,0.3
479404,47.27,47.26,479162,479162,0.03,49.61,50.3,0,0,16.57,17.86,46.95,0.38,0.3
479911,47.36,47.26,479162,479162,0.03,49.61,50.3,0,0,16.81,17.86,46.95,0.38,0.3
480418,47.36,47.32,480162,480162,0.06,49.61,50.3,0,0,16.81,17.92,46.95,0.38,0.3
480925,47.36,47.32,480162,480162,0.06,49.61,50.3,0,0,16.81,17.92,46.95,0.38,0.3
481432,47.36,47.35,481162,481162,0.02,49.61,50.3,0,0,16.81,17.92,46.95,0.38,0.3
481939,47.36,47.35,481162,481162,0.02,49.61,50.3,0,0,16.81,17.92,46.95,0.38,0.3
482446,47.51,47.46,482162,482162,0.11,49.61,50.3,0,0,17.0,17.92,46.95,0.38,0.3
482953,47.51,47.46,482162,482162,0.11,49.61,50.3,0,0,17.0,17.92,46.95,0.38,0.3
483460,47.5,47.49,483162,483162,0.03,49.61,50.3,0,0,17.26,17.95,46.95,0.38,0.3
483967,47.5,47.49,483162,483162,0.03,49.61,50.3,0,0,17.26,17.95,46.95,0.38,0.3
484474,47.57,47.5,484162,484162,0.01,49.61,50.3,0,0,17.54,17.95,46.95,0.38,0.3
484981,47.57,47.5,484162,484162,0.01,49.61,50.3,0,0,17.54,17.95,46.95,0.38,0.3
485488,47.57,47.55,485162,485162,0.04,49.61,50.3,0,0,17.54,17.96,46.95,0.38,0.3
485995,47.59,47.55,485162,485162,0.04,49.61,50.3,0,0,17.67,17.96,46.95,0.38,0.3
486503,47.59,47.58,486162,486162,0.03,49.61,50.3,0,0,17.67,17.96,46.95,0.38,0.3
487011,47.61,47.58,486162,486162,0.03,49.61,50.3,0,0,17.63,17.96,46.95,0.38,0.3
487518,47.61,47.6,487162,487162,0.02,49.61,50.3,0,0,17.63,17.99,46.95,0.38,0.3
488025,47.64,47.6,487162,487162,0.02,49.61,50.3,0,0,17.84,17.99,46.95,0.38,0.3
488532,47.64,47.63,488162,488162,0.02,49.61,50.3,0,0,17.84,18.0,46.95,0.38,0.3
489039,47.64,47.63,488162,488162,0.02,49.61,50.3,0,0,17.84,18.0,46.95,0.38,0.3
489546,47.68,47.66,489166,489166,0.03,49.61,50.3,0,0,17.91,18.02,46.95,0.38,0.3
490053,47.68,47.66,489166,489166,0.03,49.61,50.3,0,0,17.91,18.02,46.95,0.38,0.3
490560,47.68,47.67,490166,490166,0.01,49.61,50.3,0,0,17.91,18.02,46.95,0.38,0.3
491067,47.72,47.67,490166,490166,0.01,49.61,50.3,0,0,18.23,18.02,46.95,0.38,0.3
491574,47.72,47.71,491166,491166,0.03,49.61,50.3,0,0,18.23,18.04,46.95,0.38,0.3
492081,47.77,47.71,491166,491166,0.03,49.61,50.3,0,0,18.42,18.04,46.95,0.38,0.3
492590,47.77,47.75,492166,492166,0.04,49.61,50.3,0,0,18.42,18.06,46.95,0.38,0.3
493097,47.77,47.75,492166,492166,0.04,49.61,50.3,0,0,18.42,18.06,46.95,0.38,0.3
493604,47.84,47.77,493169,493169,0.01,49.61,50.3,0,0,18.57,18.06,46.95,0.38,0.3
494111,47.84,47.77,493169,493169,0.01,49.61,50.3,0,0,18.57,18.06,46.95,0.38,0.3
494618,47.84,47.82,494170,494170,0.05,49.61,50.3,0,0,18.57,18.09,46.95,0.38,0.3
495125,47.84,47.82,494170,494170,0.05,49.61,50.3,0,0,18.57,18.09,46.95,0.38,0.3
495632,47.84,47.83,495170,495170,0.01,49.61,50.3,0,0,18.57,18.08,46.95,0.38,0.3
496139,47.93,47.83,495170,495170,0.01,49.61,50.3,0,0,18.83,18.08,46.95,0.38,0.3
496646,47.93,47.9,496170,496170,0.06,49.61,50.3,0,0,18.83,18.13,46.95,0.38,0.3
497153,47.93,47.9,496170,496170,0.06,49.61,50.3,0,0,18.83,18.13,46.95,0.38,0.3
497660,47.98,47.92,497170,497170,0.01,49.61,50.3,0,0,18.9,18.13,46.95,0.38,0.3
498171,47.98,47.96,498171,498171,0.04,49.61,50.3,0,0,18.9,18.14,46.95,0.38,0.3
498679,47.96,47.96,498171,498171,0.04,49.61,50.3,0,0,18.96,18.14,46.95,0.38,0.3
499186,47.96,47.96,499171,499171,0.0,49.61,50.3,0,0,18.96,18.1,46.95,0.38,0.3
499693,48.03,47.96,499171,499171,0.0,49.61,50.3,0,0,19.09,18.1,46.95,0.38,0.3
500200,48.03,48.01,500171,500171,0.04,49.61,50.3,0,0,19.09,18.15,46.95,0.38,0.3
500707,48.03,48.01,500171,500171,0.04,49.61,50.3,0,0,19.09,18.15,46.95,0.38,0.3
501214,48.03,48.02,501171,501171,0.01,49.61,50.3,0,0,19.09,18.15,46.95,0.38,0.3
501721,48.13,48.02,501171,501171,0.01,49.61,50.3,0,0,19.39,18.15,46.95,0.38,0.3
502228,48.13,48.09,502171,502171,0.06,49.61,50.3,0,0,19.39,18.2,46.95,0.38,0.3
502735,48.13,48.09,502171,502171,0.06,49.61,50.3,0,0,19.39,18.2,46.95,0.38,0.3
503242,48.17,48.14,503171,503171,0.05,49.61,50.3,0,0,19.44,18.2,46.95,0.38,0.3
503750,48.17,48.14,503171,503171,0.05,49.61,50.3,0,0,19.44,18.2,46.95,0.38,0.3
504258,48.24,48.21,504171,504171,0.06,49.61,50.3,0,0,19.48,18.21,46.95,0.38,0.3
504765,48.24,48.21,504171,504171,0.06,49.61,50.3,0,0,19.48,18.21,46.95,0.38,0.3
505272,48.26,48.24,505171,505171,0.03,49.61,50.3,0,0,19.8,18.23,46.95,0.38,0.3
505779,48.26,48.24,505171,505171,0.03,49.61,50.3,0,0,19.8,18.23,46.95,0.38,0.3
506286,48.26,48.25,506171,506171,0.01,49.61,50.3,0,0,19.8,18.23,46.95,0.38,0.3
506793,48.26,48.25,506171,506171,0.01,49.61,50.3,0,0,19.72,18.23,46.95,0.38,0.3
507300,48.26,48.26,507171,507171,0.0,49.61,50.3,0,0,19.72,18.24,46.95,0.38,0.3
507807,48.33,48.26,507171,507171,0.0,49.61,50.3,0,0,20.12,18.24,46.95,0.38,0.3
508314,48.33,48.31,508171,508171,0.04,49.61,50.3,0,0,20.12,18.25,46.95,0.38,0.3
508821,48.33,48.31,508171,508171,0.04,49.61,50.3,0,0,20.12,18.25,46.95,0.38,0.3
509328,48.41,48.38,509171,509171,0.07,49.61,50.3,0,0,20.02,18.32,46.95,0.38,0.3
509836,48.41,48.38,509171,509171,0.07,49.61,50.3,0,0,20.02,18.32,46.95,0.38,0.3
510344,48.48,48.4,510171,510171,0.02,49.61,50.3,0,0,20.08,18.32,46.95,0.38,0.3
510851,48.48,48.4,510171,510171,0.02,49.61,50.3,0,0,20.08,18.32,46.95,0.38,0.3
511358,48.48,48.45,511171,511171,0.05,49.61,50.3,0,0,20.08,18.34,46.95,0.38,0.3
511865,48.48,48.45,511171,511171,0.05,49.61,50.3,0,0,20.08,18.34,46.95,0.38,0.3
512372,48.56,48.52,512186,512186,0.06,49.61,50.3,0,0,20.02,18.34,46.95,0.38,0.3
512879,48.56,48.52,512186,512186,0.06,49.61,50.3,0,0,20.02,18.34,46.95,0.38,0.3
513386,48.56,48.55,513187,513187,0.02,49.61,50.3,0,0,20.02,18.34,46.95,0.38,0.3
513893,48.56,48.55,513187,513187,0.02,49.61,50.3,0,0,20.02,18.34,46.95,0.38,0.3
514400,48.56,48.55,514187,514187,0.0,49.61,50.3,0,0,20.02,18.34,46.95,0.38,0.3
514907,48.7,48.55,514187,514187,0.0,49.61,50.3,0,0,20.53,18.34,46.95,0.38,0.3
515414,48.7,48.65,515187,515187,0.09,49.61,50.3,0,0,20.53,18.41,46.95,0.38,0.3
515921,48.7,48.65,515187,515187,0.09,49.61,50.3,0,0,20.53,18.41,46.95,0.38,0.3
516428,48.79,48.74,516187,516187,0.09,49.61,50.3,0,0,20.64,18.43,46.95,0.38,0.3
516935,48.79,48.74,516187,516187,0.09,49.61,50.3,0,0,20.64,18.43,46.95,0.38,0.3
517442,48.79,48.77,517187,517187,0.03,49.61,50.3,0,0,20.64,18.43,46.95,0.38,0.3
517949,48.83,48.77,517187,517187,0.03,49.61,50.3,0,0,20.94,18.43,46.95,0.38,0.3
518456,48.83,48.81,518187,518187,0.03,49.61,50.3,0,0,20.94,18.43,46.95,0.38,0.3
518963,48.83,48.81,518187,518187,0.03,49.61,50.3,0,0,20.94,18.43,46.95,0.38,0.3
519470,48.83,48.82,519187,519187,0.01,49.61,50.3,0,0,20.94,18.43,46.95,0.38,0.3
519977,48.96,48.82,519187,519187,0.01,49.61,50.3,0,0,20.94,18.43,46.95,0.38,0.3
520484,48.96,48.91,520187,520187,0.09,49.61,50.3,0,0,20.94,18.47,46.95,0.38,0.3
520991,48.96,48.91,520187,520187,0.09,49.61,50.3,0,0,20.94,18.47,46.95,0.38,0.3
521498,49.02,48.95,521187,521187,0.03,49.61,50.3,0,0,21.14,18.47,46.95,0.38,0.3
522005,49.02,48.95,521187,521187,0.03,49.61,50.3,0,0,21.14,18.47,46.95,0.38,0.3
522512,49.02,48.99,522187,522187,0.04,49.61,50.3,0,0,21.14,18.5,46.95,0.38,0.3
523019,49.12,48.99,522187,522187,0.04,49.61,50.3,0,0,20.94,18.5,46.95,0.38,0.3
523526,49.12,49.08,523187,523187,0.08,49.61,50.3,0,0,20.94,18.54,46.95,0.38,0.3
524034,49.12,49.08,523187,523187,0.08,49.61,50.3,0,0,20.94,18.54,46.95,0.38,0.3
524541,49.12,49.11,524187,524187,0.02,49.61,50.3,0,0,20.94,18.54,46.95,0.38,0.3
525048,49.27,49.11,524187,524187,0.02,49.61,50.3,0,0,21.38,18.54,46.95,0.38,0.3
525555,49.27,49.22,525187,525187,0.1,49.61,50.3,0,0,21.38,18.58,46.95,0.38,0.3
526062,49.3,49.22,525187,525187,0.1,49.61,50.3,0,0,21.4,18.58,46.95,0.38,0.3
526570,49.3,49.27,526187,526187,0.05,49.61,50.3,0,0,21.4,18.59,46.95,0.38,0.3
527077,49.37,49.27,526187,526187,0.05,49.61,50.3,0,0,21.48,18.59,46.95,0.38,0.3
527584,49.37,49.34,527187,527187,0.06,49.61,50.3,0,0,21.48,18.64,46.95,0.38,0.3
528091,49.37,49.34,527187,527187,0.06,49.61,50.3,0,0,21.48,18.64,46.95,0.38,0.3
528598,49.51,49.36,528187,528187,0.02,49.61,50.3,0,0,21.57,18.64,46.95,0.38,0.3
529106,49.51,49.36,528187,528187,0.02,49.61,50.3,0,0,21.57,18.64,46.95,0.38,0.3
529614,49.5,49.46,529187,529187,0.09,49.61,50.3,0,0,21.74,18.69,46.95,0.38,0.3
530121,49.5,49.46,529187,529187,0.09,49.61,50.3,0,0,21.74,18.69,46.95,0.38,0.3
530628,49.5,49.49,530188,530188,0.03,49.61,50.3,0,0,21.74,18.67,46.95,0.38,0.3
531135,49.5,49.49,530188,530188,0.03,49.61,50.3,0,0,21.74,18.67,46.95,0.38,0.3
531642,49.62,49.5,531188,531188,0.01,49.61,50.3,0,0,21.79,18.67,46.95,0.38,0.3
532149,49.62,49.5,531188,531188,0.01,49.61,50.3,0,0,21.79,18.67,46.95,0.38,0.3
532656,49.62,49.58,532188,532188,0.08,49.61,50.3,0,0,21.79,18.7,46.95,0.38,0.3
533163,49.62,49.58,532188,532188,0.08,49.61,50.3,0,0,21.79,18.7,46.95,0.38,0.3
533670,49.78,49.61,533188,533188,0.02,49.61,50.3,0,0,21.94,18.7,46.95,0.38,0.3
534177,49.78,49.61,533188,533188,0.02,49.61,50.3,0,0,21.94,18.7,46.95,0.38,0.3
534684,49.83,49.72,534189,534189,0.11,49.61,50.3,1,0,22.03,18.74,46.95,0.38,0.3
535191,49.83,49.79,535189,535189,0.06,49.61,50.3,1,0,22.03,18.78,49.79,0.38,0.3
535698,49.83,49.79,535189,535189,0.06,49.61,50.3,1,0,22.03,18.78,49.79,0.38,0.3
536205,49.83,49.82,536189,536189,0.02,49.61,50.3,1,0,22.03,18.78,49.82,0.38,0.3
536712,49.96,49.82,536189,536189,0.02,49.61,50.3,1,0,22.13,18.78,49.82,0.38,0.3
537219,49.96,49.91,537189,537189,0.09,49.61,50.3,1,0,22.13,18.83,49.91,0.38,0.3
537726,50.01,49.91,537189,537189,0.09,49.61,50.3,1,0,22.2,18.83,49.91,0.38,0.3
538233,50.01,49.98,538189,538189,0.06,49.61,50.3,1,0,22.2,18.85,49.98,0.38,0.3
538740,50.08,49.98,538189,538189,0.06,49.61,50.3,1,0,22.18,18.85,49.98,0.38,0.3
539247,50.08,50.05,539189,539189,0.06,49.61,50.3,1,0,22.18,18.86,50.05,0.38,0.3
539754,50.08,50.05,539189,539189,0.06,49.61,50.3,1,0,22.18,18.86,50.05,0.38,0.3
540261,50.2,50.15,540189,540189,0.1,49.61,50.3,1,0,21.83,18.9,50.15,0.38,0.3
540769,50.2,50.15,540189,540189,0.1,49.61,50.3,1,0,21.83,18.9,50.15,0.38,0.3
541277,50.23,50.2,541189,541189,0.05,49.61,50.3,1,0,21.96,18.91,50.2,0.38,0.3
541784,50.23,50.2,541189,541189,0.05,49.61,50.3,1,0,21.96,18.91,50.2,0.38,0.3
542291,50.23,50.22,542189,542189,0.01,49.61,50.3,0,0,21.96,18.91,50.22,0.38,0.3
542798,50.23,50.22,542189,542189,0.01,49.61,50.3,0,0,21.96,18.91,50.22,0.38,0.3
543305,50.37,50.32,543189,543189,0.09,49.64,50.3,0,0,21.92,18.96,50.32,0.35,0.3
543812,50.37,50.32,543189,543189,0.09,49.64,50.3,0,0,21.92,18.96,50.32,0.35,0.3
544319,50.37,50.35,544189,544189,0.03,49.64,50.3,0,0,21.92,18.96,50.32,0.35,0.3
544826,50.37,50.35,544189,544189,0.03,49.64,50.3,0,0,21.92,18.96,50.32,0.35,0.3
545333,50.49,50.44,545189,545189,0.09,49.64,50.3,0,0,21.61,19.0,50.32,0.35,0.3
545840,50.49,50.44,545189,545189,0.09,49.64,50.3,0,0,21.61,19.0,50.32,0.35,0.3
546347,50.6,50.55,546189,546189,0.1,49.64,50.3,0,0,21.61,19.05,50.32,0.35,0.3
546854,50.6,50.55,546189,546189,0.1,49.64,50.3,0,0,21.61,19.05,50.32,0.35,0.3
547361,50.66,50.62,547189,547189,0.07,49.64,50.3,1,0,21.61,19.07,50.32,0.35,0.3
547868,50.66,50.62,547189,547189,0.07,49.64,50.3,1,0,21.61,19.07,50.32,0.35,0.3
548375,50.8,50.74,548189,548189,0.11,49.64,50.3,1,0,21.53,19.11,50.74,0.35,0.3
548883,50.8,50.74,548189,548189,0.11,49.64,50.3,1,0,21.53,19.11,50.74,0.35,0.3
549391,50.8,50.78,549189,549189,0.03,49.64,50.3,1,0,21.53,19.11,50.78,0.35,0.3
549898,50.77,50.78,549189,549189,0.03,49.64,50.3,1,0,21.4,19.11,50.78,0.35,0.3
550405,50.77,50.77,550189,550189,0.0,49.64,50.3,1,0,21.4,19.08,50.78,0.35,0.3
550912,50.93,50.77,550189,550189,0.0,49.64,50.3,1,0,21.68,19.08,50.78,0.35,0.3
551419,50.93,50.88,551189,551189,0.1,49.64,50.3,1,0,21.68,19.14,50.88,0.35,0.3
551926,51.02,50.88,551189,551189,0.1,49.64,50.3,1,0,21.2,19.14,50.88,0.35,0.3
552433,51.02,50.97,552189,552189,0.09,49.64,50.3,1,0,21.2,19.18,50.97,0.35,0.3
552941,51.12,50.97,552189,552189,0.09,49.64,50.3,1,0,21.29,19.18,50.97,0.35,0.3
553449,51.12,51.07,553189,553189,0.1,49.64,50.3,1,0,21.29,19.21,51.07,0.35,0.3
553956,51.12,51.07,553189,553189,0.1,49.64,50.3,1,0,21.29,19.21,51.07,0.35,0.3
554463,51.12,51.11,554189,554189,0.03,49.64,50.3,1,0,21.29,19.21,51.11,0.35,0.3
554970,51.12,51.11,554189,554189,0.03,49.64,50.3,1,0,21.29,19.21,51.11,0.35,0.3
555477,51.27,51.21,555189,555189,0.1,49.64,50.3,1,0,21.22,19.26,51.21,0.35,0.3
